sys_time,e_fr,e_fl,e_rr,e_rl,rtc,mils,sync,ax,ay,az,gx,gy,gz
2022-07-13 11:54:55.652520,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12489,0,-0.005133792757987976,0.0026831068098545074,0.9856739044189453,0.1121513843536377,-0.14952675998210907,0.8396015167236328
2022-07-13 11:54:55.653518,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12500,0,0.0004814416170120239,-0.0043969713151454926,0.9949512481689453,0.20375454425811768,-0.47013744711875916,0.7021969556808472
2022-07-13 11:54:55.653518,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12510,0,0.004387691617012024,0.0031713880598545074,0.9898242950439453,0.20375454425811768,-0.3174656927585602,0.885403037071228
2022-07-13 11:54:55.654517,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12520,0,0.002190425992012024,0.0056127943098545074,0.9915332794189453,0.09688425064086914,-0.34800004959106445,0.7937999963760376
2022-07-13 11:54:55.654517,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12531,0,0.003411129117012024,-0.0014672838151454926,0.9915332794189453,0.2495560646057129,-0.4548702538013458,0.8243343830108643
2022-07-13 11:54:55.654517,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12541,0,0.002922847867012024,0.0043920911848545074,0.9903125762939453,0.18848729133605957,-0.21059545874595642,0.885403037071228
2022-07-13 11:54:55.655517,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12552,0,0.001458004117012024,0.0014624036848545074,0.9915332794189453,0.15795302391052246,-0.3174656927585602,0.6716625690460205
2022-07-13 11:54:55.655517,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12562,0,-0.001471683382987976,0.0048803724348545074,0.9846973419189453,0.23428881168365479,-0.4854046404361725,0.6716625690460205
2022-07-13 11:54:55.656518,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12572,0,-0.001227542757987976,0.0048803724348545074,0.9876270294189453,0.21902167797088623,-0.4548702538013458,0.7327313423156738
2022-07-13 11:54:55.667520,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12583,0,0.001458004117012024,0.0017065443098545074,0.9866504669189453,0.15795302391052246,-0.42433592677116394,0.7174640893936157
2022-07-13 11:54:55.668522,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12593,0,0.008049800992012024,0.0056127943098545074,0.9964160919189453,0.28009033203125,-0.34800004959106445,0.7937999963760376
2022-07-13 11:54:55.668522,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12604,0,0.001458004117012024,0.0014624036848545074,0.9910449981689453,0.1121513843536377,-0.4548702538013458,0.9159374237060547
2022-07-13 11:54:55.669518,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12614,0,0.001458004117012024,-0.0009790025651454926,0.9986133575439453,0.051082730293273926,-0.4396030902862549,0.7937999963760376
2022-07-13 11:54:55.697516,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12625,0,0.00023730099201202393,0.0009741224348545074,0.9881153106689453,0.28009033203125,-0.3174656927585602,0.7632657289505005
2022-07-13 11:54:55.698520,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12635,0,-0.000983402132987976,-0.0007348619401454926,0.9898242950439453,0.21902167797088623,-0.34800004959106445,0.8090672492980957
2022-07-13 11:54:55.699521,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12645,0,0.001458004117012024,0.0009741224348545074,0.9861621856689453,0.1274186372756958,-0.22586262226104736,0.7174640893936157
2022-07-13 11:54:55.699521,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12656,0,-6.839632987976074e-06,0.00024170055985450745,0.9988574981689453,0.21902167797088623,-0.14952675998210907,0.7479984760284424
2022-07-13 11:54:55.717519,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12666,0,-6.839632987976074e-06,-0.0007348619401454926,0.9910449981689453,0.17322015762329102,-0.10372522473335266,0.7479984760284424
2022-07-13 11:54:55.718521,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12677,0,0.001702144742012024,-0.0026879869401454926,0.9895801544189453,-0.05578756332397461,-0.30219849944114685,0.7632657289505005
2022-07-13 11:54:55.719529,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12687,0,-0.0007392615079879761,0.0034155286848545074,0.9898242950439453,0.14268577098846436,-0.42433592677116394,0.8243343830108643
2022-07-13 11:54:55.720519,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12697,0,0.0007255822420120239,0.0021948255598545074,0.9981250762939453,0.17322015762329102,-0.2716641426086426,0.7327313423156738
2022-07-13 11:54:55.750518,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12708,0,0.003655269742012024,0.0039038099348545074,0.9888477325439453,0.17322015762329102,-0.34800004959106445,0.8090672492980957
2022-07-13 11:54:55.751519,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12718,0,0.007317379117012024,0.0009741224348545074,0.9861621856689453,0.26482319831848145,-0.25639697909355164,0.778532862663269
2022-07-13 11:54:55.751519,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12729,0,-0.001227542757987976,0.0017065443098545074,0.9937305450439453,0.17322015762329102,-0.1647939234972,0.7021969556808472
2022-07-13 11:54:55.752518,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12739,0,-0.003913089632987976,0.0007299818098545074,0.9820117950439453,0.09688425064086914,-0.39380156993865967,0.7937999963760376
2022-07-13 11:54:55.768519,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12749,0,0.004387691617012024,-0.0026879869401454926,0.9886035919189453,0.23428881168365479,-0.34800004959106445,0.6869298219680786
2022-07-13 11:54:55.768519,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12760,0,0.002190425992012024,0.0012182630598545074,0.9920215606689453,0.17322015762329102,-0.39380156993865967,0.7937999963760376
2022-07-13 11:54:55.769519,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12770,0,-0.0002509802579879761,0.0031713880598545074,0.9854297637939453,0.09688425064086914,-0.18006110191345215,0.7479984760284424
2022-07-13 11:54:55.769519,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12781,0,0.005852535367012024,-0.0019555650651454926,0.9971485137939453,0.03581559658050537,-0.34800004959106445,0.778532862663269
2022-07-13 11:54:55.791517,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12791,0,-0.004401370882987976,0.0078100599348545074,0.9915332794189453,0.06634986400604248,-0.07319087535142899,0.7632657289505005
2022-07-13 11:54:55.791517,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12802,0,-0.000983402132987976,0.0029272474348545074,0.9883594512939453,0.23428881168365479,-0.4396030902862549,0.9159374237060547
2022-07-13 11:54:55.791517,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12812,0,0.004387691617012024,-0.00024658069014549255,0.9947071075439453,0.21902167797088623,-0.4396030902862549,0.778532862663269
2022-07-13 11:54:55.792516,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12822,0,0.003166988492012024,0.0036596693098545074,0.9846973419189453,0.20375454425811768,-0.2411298155784607,0.778532862663269
2022-07-13 11:54:55.813517,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12833,0,0.001702144742012024,-0.0019555650651454926,0.9934864044189453,0.14268577098846436,-0.21059545874595642,0.5953267812728882
2022-07-13 11:54:55.814522,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12843,0,0.001946285367012024,-0.0019555650651454926,0.9805469512939453,0.23428881168365479,-0.2716641426086426,0.7479984760284424
2022-07-13 11:54:55.815522,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12854,0,0.002434566617012024,0.0007299818098545074,0.9898242950439453,0.08161711692810059,-0.2869313359260559,0.778532862663269
2022-07-13 11:54:55.815522,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12864,0,0.00023730099201202393,-0.0012231431901454926,0.9844532012939453,0.051082730293273926,-0.37853437662124634,0.8396015167236328
2022-07-13 11:54:55.816519,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12874,0,0.00023730099201202393,0.00048584118485450745,0.9832324981689453,0.18848729133605957,-0.3327328562736511,0.7327313423156738
2022-07-13 11:54:55.842517,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12885,0,0.001213863492012024,-0.0039086900651454926,0.9864063262939453,0.051082730293273926,-0.30219849944114685,0.8396015167236328
2022-07-13 11:54:55.842517,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12895,0,-0.001471683382987976,-0.0012231431901454926,0.9895801544189453,0.1274186372756958,-0.42433592677116394,0.8396015167236328
2022-07-13 11:54:55.843518,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12906,0,0.0004814416170120239,0.0017065443098545074,0.9927539825439453,0.2495560646057129,-0.4090687334537506,0.8243343830108643
2022-07-13 11:54:55.843518,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12916,0,-0.001227542757987976,0.0017065443098545074,0.9912891387939453,0.06634986400604248,-0.34800004959106445,0.8090672492980957
2022-07-13 11:54:55.866519,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12926,0,0.002922847867012024,0.0009741224348545074,0.9873828887939453,0.14268577098846436,-0.4854046404361725,0.9159374237060547
2022-07-13 11:54:55.866519,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12937,0,-0.006110355257987976,0.0021948255598545074,0.9900684356689453,0.18848729133605957,-0.2869313359260559,0.8090672492980957
2022-07-13 11:54:55.867520,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12947,0,-0.006354495882987976,0.0021948255598545074,0.9995899200439453,0.09688425064086914,-0.2411298155784607,0.7021969556808472
2022-07-13 11:54:55.867520,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12958,0,0.003655269742012024,0.0036596693098545074,0.9766407012939453,0.4022277593612671,-0.42433592677116394,0.778532862663269
2022-07-13 11:54:55.888517,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12968,0,0.001702144742012024,0.0026831068098545074,0.9927539825439453,0.17322015762329102,-0.2869313359260559,0.8548687696456909
2022-07-13 11:54:55.889519,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12979,0,0.003899410367012024,0.00048584118485450745,0.9920215606689453,0.1274186372756958,-0.42433592677116394,0.8548687696456909
2022-07-13 11:54:55.889519,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12989,0,0.005364254117012024,0.0031713880598545074,0.9942188262939453,0.14268577098846436,-0.39380156993865967,0.9159374237060547
2022-07-13 11:54:55.890519,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,12999,0,0.003166988492012024,0.0026831068098545074,0.9971485137939453,0.23428881168365479,-0.4548702538013458,0.7479984760284424
2022-07-13 11:54:55.915518,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,13010,0,0.003166988492012024,-0.0024438463151454926,0.9925098419189453,0.18848729133605957,-0.21059545874595642,0.8243343830108643
2022-07-13 11:54:55.915518,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,13020,0,-0.007331058382987976,0.0009741224348545074,0.9866504669189453,0.17322015762329102,-0.4548702538013458,0.7327313423156738
2022-07-13 11:54:55.916519,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,13031,0,-0.000983402132987976,-0.0009790025651454926,0.9947071075439453,0.15795302391052246,-0.42433592677116394,0.7479984760284424
2022-07-13 11:54:55.917518,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,13041,0,0.0004814416170120239,0.0019506849348545074,0.9805469512939453,0.17322015762329102,-0.34800004959106445,0.7479984760284424
2022-07-13 11:54:55.939518,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,13051,0,-0.0004951208829879761,0.0026831068098545074,0.9915332794189453,0.17322015762329102,-0.34800004959106445,0.8396015167236328
2022-07-13 11:54:55.941519,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,13062,0,0.005608394742012024,0.0017065443098545074,0.9893360137939453,0.21902167797088623,-0.34800004959106445,0.778532862663269
2022-07-13 11:54:55.942518,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,13072,0,-0.0002509802579879761,0.0026831068098545074,0.9871387481689453,0.28009033203125,-0.37853437662124634,0.8090672492980957
2022-07-13 11:54:55.944518,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,13083,0,-0.004889652132987976,0.0043920911848545074,0.9839649200439453,0.1274186372756958,-0.37853437662124634,0.8090672492980957
2022-07-13 11:54:55.966517,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,13093,0,0.001458004117012024,-0.0024438463151454926,0.9851856231689453,0.09688425064086914,-0.39380156993865967,0.8090672492980957
2022-07-13 11:54:55.966517,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,13103,0,0.003899410367012024,-0.0029321275651454926,0.9993457794189453,0.08161711692810059,-0.3632672131061554,0.8243343830108643
2022-07-13 11:54:55.967519,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,13114,0,0.0009697228670120239,-0.0019555650651454926,0.9864063262939453,0.06634986400604248,-0.3174656927585602,0.8090672492980957
2022-07-13 11:54:55.967519,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,13124,0,0.0009697228670120239,0.0046362318098545074,0.9903125762939453,0.2953575849533081,-0.2869313359260559,0.8396015167236328
2022-07-13 11:54:55.988517,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,13135,0,0.001213863492012024,0.0014624036848545074,0.9939746856689453,0.2495560646057129,-0.3174656927585602,0.8396015167236328
2022-07-13 11:54:55.989519,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,13145,0,-0.003180667757987976,0.0046362318098545074,0.9827442169189453,0.17322015762329102,-0.30219849944114685,0.7327313423156738
2022-07-13 11:54:55.989519,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,13156,0,-0.0002509802579879761,-0.0017114244401454926,0.9864063262939453,0.43276214599609375,-0.37853437662124634,0.6411283016204834
2022-07-13 11:54:55.990518,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,13166,0,0.003411129117012024,-0.0009790025651454926,0.9929981231689453,0.09688425064086914,-0.6075420379638672,0.8548687696456909
2022-07-13 11:54:56.010515,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,13176,0,-0.004401370882987976,-0.0014672838151454926,0.9976367950439453,0.18848729133605957,-0.13425958156585693,0.6869298219680786
2022-07-13 11:54:56.011517,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,13187,0,-0.000983402132987976,-0.0029321275651454926,0.9903125762939453,0.1274186372756958,-0.2716641426086426,0.7632657289505005
2022-07-13 11:54:56.011517,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,13197,0,0.003411129117012024,0.0041479505598545074,0.9920215606689453,0.21902167797088623,-0.5159389972686768,0.9006702899932861
2022-07-13 11:54:56.012517,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,13208,0,0.001213863492012024,-2.4400651454925537e-06,0.9903125762939453,0.1274186372756958,-0.4090687334537506,0.7632657289505005
2022-07-13 11:54:56.039516,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,13218,0,0.004875972867012024,-0.0007348619401454926,0.9942188262939453,0.20375454425811768,-0.3632672131061554,0.7021969556808472
2022-07-13 11:54:56.040517,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,13228,0,0.003166988492012024,0.010251466184854507,0.9871387481689453,0.23428881168365479,-0.21059545874595642,0.9159374237060547
2022-07-13 11:54:56.040517,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,13239,0,0.001213863492012024,0.0048803724348545074,0.9878711700439453,0.14268577098846436,-0.34800004959106445,0.8548687696456909
2022-07-13 11:54:56.041518,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,13249,0,0.004143550992012024,0.0009741224348545074,0.9937305450439453,0.2495560646057129,-0.22586262226104736,0.8243343830108643
2022-07-13 11:54:56.063519,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,13260,0,-0.0002509802579879761,0.0007299818098545074,0.9942188262939453,0.31062471866607666,-0.39380156993865967,0.7632657289505005
2022-07-13 11:54:56.063519,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,13270,0,0.0007255822420120239,0.00024170055985450745,0.9959278106689453,0.18848729133605957,-0.30219849944114685,0.885403037071228
2022-07-13 11:54:56.065525,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,13281,0,0.00023730099201202393,0.0012182630598545074,0.9908008575439453,0.051082730293273926,-0.3327328562736511,0.8090672492980957
2022-07-13 11:54:56.065525,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,13291,0,0.0004814416170120239,-0.0019555650651454926,0.9932422637939453,0.20375454425811768,-0.34800004959106445,0.778532862663269
2022-07-13 11:54:56.088517,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,13301,0,-0.0002509802579879761,0.0065893568098545074,0.9937305450439453,0.2953575849533081,-0.39380156993865967,0.6411283016204834
2022-07-13 11:54:56.089521,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,13312,0,0.003655269742012024,-0.0056176744401454926,0.9849414825439453,0.18848729133605957,-0.3632672131061554,0.7174640893936157
2022-07-13 11:54:56.090518,-8,-12,-10,-7,2019-01-01 05.30.12.000000 AM,13322,0,0.002922847867012024,-0.0034204088151454926,0.9876270294189453,0.23428881168365479,-0.3174656927585602,0.5953267812728882
2022-07-13 11:54:56.090518,-8,-12,-10,-7,2019-01-01 05.30.13.000000 AM,13333,0,0.0004814416170120239,0.0012182630598545074,0.9856739044189453,0.20375454425811768,-0.3327328562736511,0.8396015167236328
2022-07-13 11:54:56.113518,-8,-12,-10,-7,2019-01-01 05.30.13.000000 AM,13343,0,-0.001471683382987976,-0.0034204088151454926,0.9871387481689453,0.2953575849533081,-0.3174656927585602,0.7021969556808472
2022-07-13 11:54:56.114520,-8,-12,-10,-7,2019-01-01 05.30.13.000000 AM,13353,0,-0.001227542757987976,0.0012182630598545074,0.9912891387939453,0.08161711692810059,-0.37853437662124634,0.7632657289505005
2022-07-13 11:54:56.114520,-8,-12,-10,-7,2019-01-01 05.30.13.000000 AM,13364,0,0.0004814416170120239,0.0065893568098545074,0.9934864044189453,0.23428881168365479,-0.2716641426086426,0.778532862663269
2022-07-13 11:54:56.115535,-8,-12,-10,-7,2019-01-01 05.30.13.000000 AM,13374,0,-0.003424808382987976,-0.0026879869401454926,0.9859180450439453,0.06634986400604248,-0.34800004959106445,0.9312045574188232
2022-07-13 11:54:56.136523,-8,-12,-10,-7,2019-01-01 05.30.13.000000 AM,13385,0,-0.001715824007987976,-0.0019555650651454926,0.9827442169189453,0.17322015762329102,-0.37853437662124634,0.7327313423156738
2022-07-13 11:54:56.136523,-8,-12,-10,-7,2019-01-01 05.30.13.000000 AM,13395,0,0.005364254117012024,-0.0004907213151454926,0.9937305450439453,0.2495560646057129,-0.34800004959106445,0.778532862663269
2022-07-13 11:54:56.137517,-8,-12,-10,-7,2019-01-01 05.30.13.000000 AM,13405,0,0.004387691617012024,0.0043920911848545074,0.9956836700439453,0.14268577098846436,-0.22586262226104736,0.8701359033584595
2022-07-13 11:54:56.138532,-8,-12,-10,-7,2019-01-01 05.30.13.000000 AM,13416,0,0.0009697228670120239,-0.00024658069014549255,0.9915332794189453,0.08161711692810059,-0.18006110191345215,0.8396015167236328
2022-07-13 11:54:56.165573,-8,-12,-10,-7,2019-01-01 05.30.13.000000 AM,13426,0,0.003655269742012024,0.0078100599348545074,0.9905567169189453,0.1121513843536377,-0.37853437662124634,0.8548687696456909
2022-07-13 11:54:56.166516,-8,-12,-10,-7,2019-01-01 05.30.13.000000 AM,13437,0,-0.0007392615079879761,0.0034155286848545074,0.9920215606689453,0.2953575849533081,-0.3327328562736511,0.8396015167236328
2022-07-13 11:54:56.166516,-8,-12,-10,-7,2019-01-01 05.30.13.000000 AM,13447,0,-0.004157230257987976,0.0009741224348545074,0.9932422637939453,0.1274186372756958,-0.30219849944114685,0.7937999963760376
2022-07-13 11:54:56.167528,-8,-12,-10,-7,2019-01-01 05.30.13.000000 AM,13458,0,-0.002448245882987976,-0.0073266588151454926,0.9793262481689453,0.21902167797088623,-0.4090687334537506,0.8090672492980957
2022-07-13 11:54:56.185734,-8,-12,-10,-7,2019-01-01 05.30.13.000000 AM,13468,0,-0.0007392615079879761,0.0029272474348545074,0.9903125762939453,0.17322015762329102,-0.18006110191345215,0.7937999963760376
2022-07-13 11:54:56.186730,-8,-12,-10,-7,2019-01-01 05.30.13.000000 AM,13478,0,0.001213863492012024,0.0029272474348545074,0.9854297637939453,0.28009033203125,-0.42433592677116394,0.6411283016204834
2022-07-13 11:54:56.186730,-8,-12,-10,-7,2019-01-01 05.30.13.000000 AM,13489,0,-0.003913089632987976,-0.0014672838151454926,0.9878711700439453,0.18848729133605957,-0.2411298155784607,0.8548687696456909
2022-07-13 11:54:56.187702,-8,-12,-10,-7,2019-01-01 05.30.13.000000 AM,13499,0,-6.839632987976074e-06,-0.00024658069014549255,0.9951953887939453,0.20375454425811768,-0.4396030902862549,0.8396015167236328
2022-07-13 11:54:56.210272,-8,-12,-10,-7,2019-01-01 05.30.13.000000 AM,13510,0,0.002678707242012024,0.0026831068098545074,0.9920215606689453,0.15795302391052246,-0.5006717443466187,0.7632657289505005
2022-07-13 11:54:56.210272,-8,-12,-10,-7,2019-01-01 05.30.13.000000 AM,13520,0,0.0009697228670120239,-0.0043969713151454926,0.9849414825439453,0.21902167797088623,-0.39380156993865967,0.6869298219680786
2022-07-13 11:54:56.211272,-8,-12,-10,-7,2019-01-01 05.30.13.000000 AM,13530,0,0.0009697228670120239,-0.00024658069014549255,0.9898242950439453,0.06634986400604248,-0.3174656927585602,0.8243343830108643
2022-07-13 11:54:56.211272,-8,-12,-10,-7,2019-01-01 05.30.13.000000 AM,13541,0,0.003411129117012024,0.0061010755598545074,0.9893360137939453,0.14268577098846436,-0.2716641426086426,0.7632657289505005
