sys_time,imu_time,ax,ay,az,gx,gy,gz 
2022-02-14 17:29:48.387491,741.799394,0.449951171875,-1.009521484375,-0.03564453125,11.23046875,5.18798828125,12.0849609375
2022-02-14 17:29:48.388526,741.813834,0.4105224609375,-1.004638671875,-0.084716796875,4.5166015625,7.4462890625,10.07080078125
2022-02-14 17:29:48.446476,741.826995,0.4454345703125,-1.0430908203125,-0.1619873046875,-6.04248046875,1.64794921875,6.04248046875
2022-02-14 17:29:48.447476,741.861403,0.445068359375,-1.022216796875,-0.0760498046875,-10.92529296875,-17.333984375,15.56396484375
2022-02-14 17:29:48.449475,741.868432,0.445068359375,-0.981201171875,-0.0860595703125,-9.765625,-18.85986328125,17.15087890625
2022-02-14 17:29:48.566567,741.885489,0.431640625,-0.9278564453125,-0.1373291015625,-8.85009765625,-22.4609375,14.2822265625
2022-02-14 17:29:48.567572,741.923952,0.3963623046875,-0.871826171875,-0.0975341796875,-10.3759765625,-39.9169921875,11.5966796875
2022-02-14 17:29:48.568596,741.927555,0.3900146484375,-0.8380126953125,-0.0914306640625,-9.82666015625,-43.3349609375,10.68115234375
2022-02-14 17:29:48.680533,741.944458,0.349365234375,-0.79833984375,-0.079833984375,-11.8408203125,-50.1708984375,6.4697265625
2022-02-14 17:29:48.680533,742.039982,0.24658203125,-0.8017578125,0.1021728515625,-3.90625,-90.6982421875,0.91552734375
2022-02-14 17:29:48.688416,742.046357,0.24072265625,-0.7723388671875,0.118408203125,-3.35693359375,-89.599609375,-0.48828125
2022-02-14 17:29:48.689429,742.0634,0.215576171875,-0.795166015625,0.132568359375,-4.94384765625,-88.56201171875,-7.99560546875
2022-02-14 17:29:48.746417,742.105995,0.1968994140625,-0.866455078125,0.188232421875,0.06103515625,-84.1064453125,-9.82666015625
2022-02-14 17:29:48.747418,742.160385,0.11328125,-0.8773193359375,0.237548828125,11.41357421875,-94.6044921875,-15.13671875
2022-02-14 17:29:48.748445,742.165763,0.101318359375,-0.8819580078125,0.26318359375,13.18359375,-91.1865234375,-15.56396484375
2022-02-14 17:29:48.806416,742.187671,0.1046142578125,-0.8897705078125,0.2803955078125,15.5029296875,-82.3974609375,-17.822265625
2022-02-14 17:29:48.807417,742.219401,0.0762939453125,-0.8934326171875,0.1922607421875,16.7236328125,-65.673828125,-20.3857421875
2022-02-14 17:29:48.808446,742.224763,0.072265625,-0.8819580078125,0.15478515625,16.6015625,-64.27001953125,-20.69091796875
2022-02-14 17:29:48.866416,742.241903,0.0452880859375,-0.883056640625,0.1331787109375,16.2353515625,-66.83349609375,-23.5595703125
2022-02-14 17:29:48.867415,742.280404,0.0189208984375,-0.9459228515625,0.2218017578125,15.0146484375,-67.93212890625,-31.3720703125
2022-02-14 17:29:48.869415,742.285769,0.0162353515625,-0.976806640625,0.2349853515625,14.34326171875,-65.73486328125,-32.2265625
2022-02-14 17:29:48.926417,742.301544,-0.0020751953125,-0.97900390625,0.2183837890625,15.68603515625,-59.6923828125,-28.9306640625
2022-02-14 17:29:48.927419,742.340372,-0.056640625,-0.95556640625,0.1302490234375,22.03369140625,-53.22265625,-26.30615234375
2022-02-14 17:29:48.928418,742.344984,-0.06103515625,-0.961669921875,0.1431884765625,24.59716796875,-54.50439453125,-25.69580078125
2022-02-14 17:29:48.986414,742.360729,-0.0537109375,-0.9521484375,0.211669921875,29.4189453125,-53.77197265625,-23.74267578125
2022-02-14 17:29:48.987415,742.400402,-0.0621337890625,-0.990234375,0.1209716796875,23.13232421875,-29.35791015625,-26.06201171875
2022-02-14 17:29:48.988440,742.403491,-0.0679931640625,-1.01220703125,0.0992431640625,21.6064453125,-27.16064453125,-26.7333984375
2022-02-14 17:29:49.046415,742.420186,-0.10205078125,-1.0740966796875,0.1546630859375,22.216796875,-29.78515625,-25.5126953125
2022-02-14 17:29:49.047415,742.459391,-0.122314453125,-1.0833740234375,0.2110595703125,31.1279296875,-19.59228515625,-10.498046875
2022-02-14 17:29:49.048446,742.462495,-0.1070556640625,-1.0782470703125,0.1964111328125,30.3955078125,-15.44189453125,-8.60595703125
2022-02-14 17:29:49.106414,742.48,-0.0955810546875,-1.052734375,0.112060546875,27.16064453125,-7.8125,-5.31005859375
2022-02-14 17:29:49.107415,742.520954,-0.0740966796875,-1.01953125,0.0235595703125,28.9306640625,-8.7890625,1.220703125
2022-02-14 17:29:49.108445,742.530673,-0.0753173828125,-1.009521484375,0.0224609375,28.1982421875,-9.521484375,1.5869140625
2022-02-14 17:29:49.166414,742.54872,-0.0732421875,-0.9915771484375,0.045654296875,26.7333984375,-10.009765625,1.8310546875
2022-02-14 17:29:49.167418,742.583209,-0.071044921875,-0.998046875,0.02197265625,17.4560546875,-4.2724609375,-4.39453125
2022-02-14 17:29:49.168445,742.590186,-0.07275390625,-1.0050048828125,0.0233154296875,15.2587890625,-4.08935546875,-5.4931640625
2022-02-14 17:29:49.226415,742.607208,-0.0772705078125,-1.0301513671875,0.0091552734375,14.95361328125,-2.25830078125,-5.92041015625
2022-02-14 17:29:49.227418,742.640968,-0.0732421875,-1.0172119140625,-0.057373046875,18.37158203125,-3.41796875,-3.11279296875
2022-02-14 17:29:49.228446,742.649545,-0.0811767578125,-1.0228271484375,-0.040283203125,19.59228515625,-6.04248046875,-2.99072265625
2022-02-14 17:29:49.286415,742.666469,-0.0814208984375,-1.0081787109375,0.00390625,19.95849609375,-7.9345703125,-1.46484375
2022-02-14 17:29:49.287428,742.702183,-0.0787353515625,-1.0001220703125,-0.01171875,13.48876953125,-1.89208984375,-5.31005859375
2022-02-14 17:29:49.288448,742.70918,-0.0911865234375,-1.0067138671875,-0.013916015625,13.36669921875,-1.708984375,-6.2255859375
2022-02-14 17:29:49.346416,742.726206,-0.0777587890625,-0.9990234375,-0.0145263671875,14.70947265625,-1.64794921875,-4.45556640625
2022-02-14 17:29:49.347415,742.759979,-0.0908203125,-1.0006103515625,-0.037109375,15.625,-0.30517578125,-2.9296875
2022-02-14 17:29:49.349446,742.768538,-0.087158203125,-0.9957275390625,-0.037109375,16.17431640625,-1.15966796875,-2.62451171875
2022-02-14 17:29:49.406415,742.785362,-0.07275390625,-1.0042724609375,-0.0263671875,14.7705078125,-2.0751953125,-3.662109375
2022-02-14 17:29:49.407418,742.819471,-0.0814208984375,-1.047607421875,-0.019287109375,9.82666015625,3.47900390625,-2.44140625
2022-02-14 17:29:49.408450,742.828121,-0.087890625,-1.02587890625,-0.0540771484375,8.97216796875,5.79833984375,-0.3662109375
2022-02-14 17:29:49.466418,742.849645,-0.068603515625,-0.9322509765625,-0.07470703125,15.869140625,4.82177734375,-4.08935546875
2022-02-14 17:29:49.467428,742.883211,-0.09130859375,-1.0845947265625,-0.0643310546875,6.103515625,6.103515625,-14.892578125
2022-02-14 17:29:49.468417,742.888515,-0.0816650390625,-1.0921630859375,-0.06201171875,7.01904296875,5.615234375,-11.29150390625
2022-02-14 17:29:49.526415,742.904266,-0.087890625,-1.0478515625,-0.0753173828125,5.7373046875,6.28662109375,-3.0517578125
2022-02-14 17:29:49.586415,742.939465,-0.08984375,-0.964599609375,-0.09912109375,4.33349609375,4.33349609375,-0.3662109375
2022-02-14 17:29:49.587418,742.947003,-0.0902099609375,-0.9620361328125,-0.10693359375,4.638671875,3.60107421875,-1.40380859375
2022-02-14 17:29:49.588449,742.96367,-0.0755615234375,-0.9942626953125,-0.0972900390625,8.48388671875,0.9765625,3.5400390625
2022-02-14 17:29:49.589444,743.003938,-0.0848388671875,-0.981201171875,-0.070556640625,5.9814453125,-0.8544921875,4.150390625
2022-02-14 17:29:49.646415,743.023341,-0.0906982421875,-0.98095703125,-0.0601806640625,6.77490234375,0.91552734375,4.0283203125
2022-02-14 17:29:49.647415,743.060971,-0.071533203125,-0.994140625,-0.09521484375,7.6904296875,2.197265625,4.2724609375
2022-02-14 17:29:49.651414,743.066837,-0.07958984375,-0.991943359375,-0.080078125,5.43212890625,1.89208984375,4.0283203125
2022-02-14 17:29:49.706415,743.082545,-0.069580078125,-0.986572265625,-0.0958251953125,5.37109375,2.50244140625,2.50244140625
2022-02-14 17:29:49.707415,743.122193,-0.0775146484375,-0.9815673828125,-0.0816650390625,3.23486328125,1.64794921875,0.79345703125
2022-02-14 17:29:49.709416,743.125258,-0.080810546875,-0.9886474609375,-0.067626953125,4.5166015625,1.89208984375,1.0986328125
2022-02-14 17:29:49.766415,743.142146,-0.0704345703125,-0.98193359375,-0.09912109375,6.7138671875,2.44140625,1.953125
2022-02-14 17:29:49.767415,743.183195,-0.079833984375,-0.9808349609375,-0.1141357421875,12.451171875,1.28173828125,4.0283203125
2022-02-14 17:29:49.769415,743.198361,-0.0810546875,-0.9715576171875,-0.0985107421875,11.90185546875,0.42724609375,4.45556640625
2022-02-14 17:29:49.826415,743.210985,-0.07861328125,-0.9757080078125,-0.1065673828125,13.0615234375,0.3662109375,6.7138671875
2022-02-14 17:29:49.827418,743.24094,-0.05419921875,-0.984619140625,-0.1180419921875,17.333984375,-0.06103515625,11.77978515625
2022-02-14 17:29:49.828445,743.244003,-0.0445556640625,-0.9862060546875,-0.10595703125,19.95849609375,0.732421875,11.8408203125
2022-02-14 17:29:49.886418,743.260913,-0.0618896484375,-0.970947265625,-0.143310546875,23.681640625,3.5400390625,13.427734375
2022-02-14 17:29:49.887435,743.300125,-0.039794921875,-0.995361328125,-0.14453125,6.34765625,5.79833984375,31.18896484375
2022-02-14 17:29:49.888440,743.303754,-0.0377197265625,-0.9774169921875,-0.149658203125,5.4931640625,6.16455078125,28.62548828125
2022-02-14 17:29:49.946415,743.320453,-0.0103759765625,-1.0008544921875,-0.2391357421875,10.55908203125,3.173828125,20.8740234375
2022-02-14 17:29:50.000532,743.360413,-0.0914306640625,-0.9791259765625,-0.26708984375,11.1083984375,-8.97216796875,1.89208984375
2022-02-14 17:29:50.007702,743.375108,-0.0035400390625,-0.9210205078125,-0.1783447265625,28.13720703125,-23.37646484375,4.33349609375
2022-02-14 17:29:50.009701,743.388266,0.013671875,-1.07568359375,-0.126953125,35.15625,-29.96826171875,9.033203125
2022-02-14 17:29:50.009701,743.422209,-0.0205078125,-1.0164794921875,-0.1475830078125,14.2822265625,-15.9912109375,1.28173828125
2022-02-14 17:29:50.066703,743.439476,-0.0235595703125,-0.9879150390625,-0.1177978515625,-2.13623046875,-9.58251953125,-0.6103515625
2022-02-14 17:29:50.067702,743.481203,-0.0279541015625,-0.97509765625,-0.15869140625,1.5869140625,2.685546875,1.220703125
2022-02-14 17:29:50.125702,743.490359,-0.0228271484375,-0.987548828125,-0.197998046875,8.056640625,2.8076171875,2.25830078125
2022-02-14 17:29:50.126702,743.508417,-0.025634765625,-0.9779052734375,-0.173828125,-2.01416015625,2.8076171875,0.67138671875
2022-02-14 17:29:50.127733,743.543942,-0.024658203125,-0.9815673828125,-0.17724609375,-0.06103515625,3.11279296875,1.15966796875
2022-02-14 17:29:50.129704,743.549836,-0.0252685546875,-0.9783935546875,-0.1683349609375,-1.03759765625,3.11279296875,1.03759765625
2022-02-14 17:29:50.185733,743.566888,-0.0245361328125,-0.9815673828125,-0.1812744140625,1.8310546875,2.62451171875,1.40380859375
2022-02-14 17:29:50.187704,743.601962,-0.024658203125,-0.9820556640625,-0.1790771484375,1.0986328125,2.9296875,1.52587890625
2022-02-14 17:29:50.188702,743.609457,-0.0250244140625,-0.9808349609375,-0.17919921875,0.67138671875,2.9296875,1.28173828125
2022-02-14 17:29:50.245732,743.626478,-0.02490234375,-0.980712890625,-0.176513671875,0.3662109375,3.11279296875,1.52587890625
2022-02-14 17:29:50.247703,743.659964,-0.0242919921875,-0.9801025390625,-0.177734375,0.244140625,3.11279296875,1.3427734375
2022-02-14 17:29:50.248702,743.668576,-0.0245361328125,-0.9813232421875,-0.1766357421875,0.48828125,2.86865234375,1.40380859375
2022-02-14 17:29:50.305736,743.6856,-0.024658203125,-0.98046875,-0.177490234375,0.6103515625,2.86865234375,1.15966796875
2022-02-14 17:29:50.307703,743.719971,-0.0235595703125,-0.9813232421875,-0.1798095703125,0.3662109375,2.99072265625,1.46484375
2022-02-14 17:29:50.308702,743.728009,-0.02392578125,-0.9813232421875,-0.1798095703125,0.3662109375,2.99072265625,1.46484375
2022-02-14 17:29:50.366701,743.750107,-0.0250244140625,-0.98095703125,-0.1790771484375,0.30517578125,2.86865234375,1.0986328125
2022-02-14 17:29:50.367705,743.779968,-0.0234375,-0.9803466796875,-0.1802978515625,0.30517578125,2.74658203125,1.28173828125
2022-02-14 17:29:50.368704,743.787463,-0.023193359375,-0.981689453125,-0.179931640625,0.30517578125,2.9296875,1.3427734375
2022-02-14 17:29:50.426713,743.804968,-0.0225830078125,-0.9815673828125,-0.1793212890625,0.244140625,2.9296875,1.220703125
2022-02-14 17:29:50.427717,743.840129,-0.023681640625,-0.9814453125,-0.18017578125,0.42724609375,2.9296875,1.3427734375
2022-02-14 17:29:50.428704,743.847141,-0.023193359375,-0.981689453125,-0.1798095703125,0.244140625,2.8076171875,1.3427734375
2022-02-14 17:29:50.488701,743.864197,-0.023193359375,-0.981689453125,-0.179443359375,0.3662109375,2.685546875,0.91552734375
2022-02-14 17:29:50.488701,743.9066,-0.0224609375,-0.9808349609375,-0.179931640625,0.244140625,2.62451171875,1.03759765625
2022-02-14 17:29:50.581704,743.923642,-0.0233154296875,-0.98095703125,-0.179931640625,0.244140625,2.86865234375,1.0986328125
2022-02-14 17:29:50.581704,743.966051,-0.0230712890625,-0.9808349609375,-0.1800537109375,0.244140625,2.86865234375,1.220703125
