sys_time,ax,ay,az,gx,gy,gz,imu_time
2022-04-01 14:31:02.332232,0.05914592742919922,-0.3818015158176422,0.6476318836212158,-0.10630810260772705,-0.07848435640335083,0.7104858160018921,2022-04-01 14:31:00.31059
2022-04-01 14:31:02.332232,0.3797566890716553,-0.3054656386375427,0.6170976161956787,-0.10874950885772705,-0.08336716890335083,0.7034057378768921,2022-04-01 14:31:00.31602
2022-04-01 14:31:02.332232,0.05914592742919922,-0.4276030659675598,0.7239677906036377,-0.10191357135772705,-0.09117966890335083,0.7063354253768921,2022-04-01 14:31:00.32145
2022-04-01 14:31:02.332232,0.1660161018371582,-0.2138625979423523,0.7545021772384644,-0.10704052448272705,-0.08239060640335083,0.7009643316268921,2022-04-01 14:31:00.32688
2022-04-01 14:31:02.332232,0.22708487510681152,-0.22912976145744324,0.8003036975860596,-0.10289013385772705,-0.07946091890335083,0.7097533941268921,2022-04-01 14:31:00.33231
2022-04-01 14:31:02.332232,0.12021470069885254,-0.36653435230255127,0.9377082586288452,-0.10679638385772705,-0.08702927827835083,0.7078002691268921,2022-04-01 14:31:00.33773
2022-04-01 14:31:02.332232,0.1660161018371582,-0.2596641182899475,0.9377082586288452,-0.10581982135772705,-0.08605271577835083,0.7041381597518921,2022-04-01 14:31:00.34316
2022-04-01 14:31:02.332232,0.043878793716430664,-0.335999995470047,0.8461052179336548,-0.10484325885772705,-0.08165818452835083,0.7007201910018921,2022-04-01 14:31:00.34859
2022-04-01 14:31:02.332232,-0.10879302024841309,-0.32073283195495605,1.014044165611267,-0.10435497760772705,-0.08434373140335083,0.7092651128768921,2022-04-01 14:31:00.35402
2022-04-01 14:31:02.332232,0.24235200881958008,-0.5039389133453369,0.8613723516464233,-0.11241161823272705,-0.08214646577835083,0.7048705816268921,2022-04-01 14:31:00.35945
2022-04-01 14:31:02.332232,0.22708487510681152,-0.04592365771532059,0.693433403968811,-0.10337841510772705,-0.08556443452835083,0.7043823003768921,2022-04-01 14:31:00.36488
2022-04-01 14:31:02.332232,0.1354818344116211,-0.27493128180503845,0.8613723516464233,-0.10411083698272705,-0.08654099702835083,0.7085326910018921,2022-04-01 14:31:00.37031
2022-04-01 14:31:02.332232,0.3034207820892334,-0.32073283195495605,0.8155708312988281,-0.10777294635772705,-0.08214646577835083,0.7004760503768921,2022-04-01 14:31:00.37574
2022-04-01 14:31:02.332232,0.10494756698608398,-0.5039389133453369,0.7239677906036377,-0.10728466510772705,-0.08385545015335083,0.7068237066268921,2022-04-01 14:31:00.38116
2022-04-01 14:31:02.332232,0.05914592742919922,-0.2901984751224518,0.693433403968811,-0.10923779010772705,-0.08776170015335083,0.7078002691268921,2022-04-01 14:31:00.38659
2022-04-01 14:31:02.332232,0.21181774139404297,-0.4123358726501465,0.6476318836212158,-0.10386669635772705,-0.07994920015335083,0.7151244878768921,2022-04-01 14:31:00.39202
2022-04-01 14:31:02.332232,0.18128347396850586,-0.39706867933273315,0.8003036975860596,-0.10704052448272705,-0.07946091890335083,0.7097533941268921,2022-04-01 14:31:00.39745
2022-04-01 14:31:02.332232,-0.047724246978759766,-0.4581373929977417,0.7392349243164062,-0.10581982135772705,-0.08629685640335083,0.7114623785018921,2022-04-01 14:31:00.40288
2022-04-01 14:31:02.332232,0.1660161018371582,-0.39706867933273315,0.9071738719940186,-0.10874950885772705,-0.08898240327835083,0.7060912847518921,2022-04-01 14:31:00.40831
2022-04-01 14:31:02.347891,-0.047724246978759766,-0.4123358726501465,1.1667158603668213,-0.10630810260772705,-0.08605271577835083,0.7060912847518921,2022-04-01 14:31:00.41374
2022-04-01 14:31:02.347891,-0.09352588653564453,-0.4123358726501465,0.9529753923416138,-0.10899364948272705,-0.08287888765335083,0.7043823003768921,2022-04-01 14:31:00.41917
2022-04-01 14:31:02.347891,0.07441306114196777,-0.22912976145744324,1.0293112993240356,-0.10826122760772705,-0.07677537202835083,0.7095092535018921,2022-04-01 14:31:00.42459
2022-04-01 14:31:02.347891,0.10494756698608398,-0.36653435230255127,0.7697693109512329,-0.10752880573272705,-0.08532029390335083,0.7082885503768921,2022-04-01 14:31:00.43002
2022-04-01 14:31:02.347891,0.21181774139404297,-0.5192061066627502,0.9529753923416138,-0.10459911823272705,-0.09020310640335083,0.7060912847518921,2022-04-01 14:31:00.43545
2022-04-01 14:31:02.347891,0.24235200881958008,-0.19859541952610016,0.8461052179336548,-0.10997021198272705,-0.07970505952835083,0.7012084722518921,2022-04-01 14:31:00.44088
2022-04-01 14:31:02.363991,0.07441306114196777,-0.39706867933273315,0.7087006568908691,-0.10411083698272705,-0.08190232515335083,0.7041381597518921,2022-04-01 14:31:00.44631
2022-04-01 14:31:02.363991,0.043878793716430664,-0.44287019968032837,0.9071738719940186,-0.10752880573272705,-0.08239060640335083,0.6990112066268921,2022-04-01 14:31:00.45174
2022-04-01 14:31:02.363991,0.2728865146636963,-0.32073283195495605,0.7850364446640015,-0.10386669635772705,-0.07775193452835083,0.7112182378768921,2022-04-01 14:31:00.45717
2022-04-01 14:31:02.363991,0.02861166000366211,-0.44287019968032837,0.6476318836212158,-0.10630810260772705,-0.08336716890335083,0.7090209722518921,2022-04-01 14:31:00.46260
2022-04-01 14:31:02.363991,0.15074896812438965,-0.24439693987369537,0.7697693109512329,-0.10337841510772705,-0.08068162202835083,0.7131713628768921,2022-04-01 14:31:00.46803
2022-04-01 14:31:02.363991,0.22708487510681152,-0.4123358726501465,0.9071738719940186,-0.10606396198272705,-0.08776170015335083,0.7119506597518921,2022-04-01 14:31:00.47345
2022-04-01 14:31:02.394108,-0.03245711326599121,-0.44287019968032837,0.8308379650115967,-0.11167919635772705,-0.08190232515335083,0.7136596441268921,2022-04-01 14:31:00.47888
2022-04-01 14:31:02.394108,0.19655060768127441,-0.4886717200279236,0.8155708312988281,-0.10093700885772705,-0.08190232515335083,0.7087768316268921,2022-04-01 14:31:00.48431
2022-04-01 14:31:02.394108,0.19655060768127441,-0.4886717200279236,0.7239677906036377,-0.10484325885772705,-0.08239060640335083,0.6992553472518921,2022-04-01 14:31:00.48974
2022-04-01 14:31:02.394108,-0.0019228458404541016,-0.36653435230255127,0.9529753923416138,-0.10386669635772705,-0.08043748140335083,0.7046264410018921,2022-04-01 14:31:00.49517
2022-04-01 14:31:02.394108,0.1660161018371582,-0.2901984751224518,0.693433403968811,-0.10484325885772705,-0.08361130952835083,0.7107299566268921,2022-04-01 14:31:00.50060
2022-04-01 14:31:02.394108,0.08968043327331543,-0.2596641182899475,0.7087006568908691,-0.10997021198272705,-0.08654099702835083,0.7087768316268921,2022-04-01 14:31:00.50603
2022-04-01 14:31:02.394108,0.1660161018371582,-0.5192061066627502,0.9529753923416138,-0.10728466510772705,-0.08458787202835083,0.7043823003768921,2022-04-01 14:31:00.51146
2022-04-01 14:31:02.425001,0.25761914253234863,-0.3818015158176422,0.89190673828125,-0.10508739948272705,-0.08116990327835083,0.7075561285018921,2022-04-01 14:31:00.51688
2022-04-01 14:31:02.425001,0.10494756698608398,-0.4123358726501465,0.6781662702560425,-0.10801708698272705,-0.08116990327835083,0.7126830816268921,2022-04-01 14:31:00.52231
2022-04-01 14:31:02.425001,0.1660161018371582,-0.47340458631515503,0.8003036975860596,-0.10728466510772705,-0.07946091890335083,0.7002319097518921,2022-04-01 14:31:00.52774
2022-04-01 14:31:02.425001,0.25761914253234863,-0.36653435230255127,0.8003036975860596,-0.10972607135772705,-0.07921677827835083,0.7092651128768921,2022-04-01 14:31:00.53317
2022-04-01 14:31:02.425001,0.15074896812438965,-0.4886717200279236,0.7697693109512329,-0.10899364948272705,-0.08507615327835083,0.7104858160018921,2022-04-01 14:31:00.53860
2022-04-01 14:31:02.425001,0.013344526290893555,-0.4123358726501465,0.9377082586288452,-0.11314404010772705,-0.07408982515335083,0.7117065191268921,2022-04-01 14:31:00.54403
2022-04-01 14:31:02.440979,0.19655060768127441,-0.3818015158176422,0.89190673828125,-0.10191357135772705,-0.08165818452835083,0.7070678472518921,2022-04-01 14:31:00.54946
2022-04-01 14:31:02.440979,-0.15459442138671875,-0.3054656386375427,0.9682426452636719,-0.10801708698272705,-0.08361130952835083,0.7119506597518921,2022-04-01 14:31:00.55489
2022-04-01 14:31:02.440979,0.1354818344116211,-0.36653435230255127,0.9835097789764404,-0.09898388385772705,-0.08190232515335083,0.6919311285018921,2022-04-01 14:31:00.56031
2022-04-01 14:31:02.440979,0.24235200881958008,-0.4581373929977417,0.8461052179336548,-0.10484325885772705,-0.08702927827835083,0.7009643316268921,2022-04-01 14:31:00.56574
2022-04-01 14:31:02.440979,0.08968043327331543,-0.5039389133453369,0.8308379650115967,-0.10752880573272705,-0.08214646577835083,0.6992553472518921,2022-04-01 14:31:00.57117
2022-04-01 14:31:02.440979,0.02861166000366211,-0.27493128180503845,0.6781662702560425,-0.10459911823272705,-0.08092576265335083,0.6997436285018921,2022-04-01 14:31:00.57660
2022-04-01 14:31:02.440979,0.10494756698608398,-0.39706867933273315,0.8461052179336548,-0.10777294635772705,-0.08507615327835083,0.7056030035018921,2022-04-01 14:31:00.58203
2022-04-01 14:31:02.480134,0.02861166000366211,-0.5955419540405273,0.8766394853591919,-0.10899364948272705,-0.07628709077835083,0.7090209722518921,2022-04-01 14:31:00.58746
2022-04-01 14:31:02.480134,0.22708487510681152,-0.39706867933273315,0.7850364446640015,-0.10606396198272705,-0.08287888765335083,0.7090209722518921,2022-04-01 14:31:00.59289
2022-04-01 14:31:02.480134,0.10494756698608398,-0.04592365771532059,0.7850364446640015,-0.10533154010772705,-0.08849412202835083,0.6968139410018921,2022-04-01 14:31:00.59832
2022-04-01 14:31:02.480134,0.25761914253234863,-0.3818015158176422,0.8461052179336548,-0.10704052448272705,-0.08409959077835083,0.7129272222518921,2022-04-01 14:31:00.60375
2022-04-01 14:31:02.480134,0.2728865146636963,-0.22912976145744324,0.693433403968811,-0.10484325885772705,-0.08605271577835083,0.7075561285018921,2022-04-01 14:31:00.60917
2022-04-01 14:31:02.480134,0.05914592742919922,-0.32073283195495605,0.7392349243164062,-0.10435497760772705,-0.07555466890335083,0.6987670660018921,2022-04-01 14:31:00.61460
2022-04-01 14:31:02.496037,0.1354818344116211,-0.32073283195495605,0.6476318836212158,-0.10435497760772705,-0.07921677827835083,0.7070678472518921,2022-04-01 14:31:00.62003
2022-04-01 14:31:02.496037,0.22708487510681152,-0.24439693987369537,0.8003036975860596,-0.10337841510772705,-0.07970505952835083,0.6982787847518921,2022-04-01 14:31:00.62546
2022-04-01 14:31:02.496037,0.15074896812438965,-0.36653435230255127,0.6170976161956787,-0.10704052448272705,-0.08019334077835083,0.7121948003768921,2022-04-01 14:31:00.63089
2022-04-01 14:31:02.496037,0.043878793716430664,-0.4276030659675598,0.8766394853591919,-0.09971630573272705,-0.08580857515335083,0.7109740972518921,2022-04-01 14:31:00.63632
2022-04-01 14:31:02.496037,0.22708487510681152,-0.3054656386375427,0.8155708312988281,-0.10337841510772705,-0.07824021577835083,0.7112182378768921,2022-04-01 14:31:00.64175
2022-04-01 14:31:02.496037,-0.017189979553222656,-0.3818015158176422,0.9377082586288452,-0.11070263385772705,-0.08092576265335083,0.7151244878768921,2022-04-01 14:31:00.64718
2022-04-01 14:31:02.511312,0.08968043327331543,-0.5039389133453369,0.9224411249160767,-0.11094677448272705,-0.08068162202835083,0.7056030035018921,2022-04-01 14:31:00.65260
2022-04-01 14:31:02.511312,0.19655060768127441,-0.3054656386375427,0.7850364446640015,-0.10704052448272705,-0.08434373140335083,0.7168334722518921,2022-04-01 14:31:00.65803
2022-04-01 14:31:02.511312,0.1354818344116211,-0.36653435230255127,0.8308379650115967,-0.10581982135772705,-0.08385545015335083,0.7153686285018921,2022-04-01 14:31:00.66346
2022-04-01 14:31:02.511312,0.1354818344116211,-0.2138625979423523,0.89190673828125,-0.10972607135772705,-0.08190232515335083,0.7058471441268921,2022-04-01 14:31:00.66889
2022-04-01 14:31:02.511312,0.21181774139404297,-0.32073283195495605,0.8461052179336548,-0.11094677448272705,-0.07677537202835083,0.7124389410018921,2022-04-01 14:31:00.67432
2022-04-01 14:31:02.511312,-0.047724246978759766,-0.22912976145744324,0.8155708312988281,-0.09996044635772705,-0.08043748140335083,0.7092651128768921,2022-04-01 14:31:00.67975
2022-04-01 14:31:02.511312,-0.047724246978759766,-0.22912976145744324,0.7392349243164062,-0.10337841510772705,-0.08287888765335083,0.7087768316268921,2022-04-01 14:31:00.68518
2022-04-01 14:31:02.542818,0.24235200881958008,-0.4123358726501465,0.9224411249160767,-0.10362255573272705,-0.07994920015335083,0.7109740972518921,2022-04-01 14:31:00.69061
2022-04-01 14:31:02.542818,0.1354818344116211,-0.4581373929977417,0.9071738719940186,-0.10777294635772705,-0.08995896577835083,0.7009643316268921,2022-04-01 14:31:00.69603
2022-04-01 14:31:02.542818,0.2728865146636963,-0.4123358726501465,0.7087006568908691,-0.10508739948272705,-0.08116990327835083,0.7024291753768921,2022-04-01 14:31:00.70146
2022-04-01 14:31:02.542818,0.19655060768127441,-0.4276030659675598,0.9377082586288452,-0.10435497760772705,-0.07897263765335083,0.7070678472518921,2022-04-01 14:31:00.70689
2022-04-01 14:31:02.542818,-0.07825851440429688,-0.32073283195495605,0.8308379650115967,-0.10581982135772705,-0.08068162202835083,0.7095092535018921,2022-04-01 14:31:00.71232
2022-04-01 14:31:02.542818,0.12021470069885254,-0.2596641182899475,0.7392349243164062,-0.10484325885772705,-0.08116990327835083,0.7095092535018921,2022-04-01 14:31:00.71775
2022-04-01 14:31:02.564633,0.18128347396850586,-0.4123358726501465,0.8155708312988281,-0.10581982135772705,-0.07994920015335083,0.7090209722518921,2022-04-01 14:31:00.72318
2022-04-01 14:31:02.564633,-0.03245711326599121,-0.3054656386375427,0.8003036975860596,-0.10972607135772705,-0.08116990327835083,0.7073119878768921,2022-04-01 14:31:00.72861
2022-04-01 14:31:02.564633,0.07441306114196777,-0.3818015158176422,0.89190673828125,-0.11192333698272705,-0.08507615327835083,0.7063354253768921,2022-04-01 14:31:00.73404
2022-04-01 14:31:02.564633,0.05914592742919922,-0.27493128180503845,0.8766394853591919,-0.09825146198272705,-0.08287888765335083,0.7139037847518921,2022-04-01 14:31:00.73947
2022-04-01 14:31:02.564633,-0.03245711326599121,-0.3818015158176422,1.0445784330368042,-0.10362255573272705,-0.08312302827835083,0.7104858160018921,2022-04-01 14:31:00.74489
2022-04-01 14:31:02.564633,-0.0019228458404541016,-0.6108091473579407,0.9835097789764404,-0.10777294635772705,-0.07799607515335083,0.7109740972518921,2022-04-01 14:31:00.75032
2022-04-01 14:31:02.564633,0.05914592742919922,-0.36653435230255127,0.9682426452636719,-0.10752880573272705,-0.08898240327835083,0.7031615972518921,2022-04-01 14:31:00.75575
2022-04-01 14:31:02.596179,0.15074896812438965,-0.4276030659675598,0.8766394853591919,-0.10923779010772705,-0.08434373140335083,0.7043823003768921,2022-04-01 14:31:00.76118
2022-04-01 14:31:02.596179,0.1660161018371582,-0.36653435230255127,0.9529753923416138,-0.10948193073272705,-0.08409959077835083,0.7043823003768921,2022-04-01 14:31:00.76661
2022-04-01 14:31:02.596179,-0.0019228458404541016,-0.5192061066627502,0.9529753923416138,-0.10850536823272705,-0.08385545015335083,0.7056030035018921,2022-04-01 14:31:00.77204
2022-04-01 14:31:02.596179,0.07441306114196777,-0.44287019968032837,0.8308379650115967,-0.10484325885772705,-0.08165818452835083,0.7114623785018921,2022-04-01 14:31:00.77747
2022-04-01 14:31:02.596179,0.28815364837646484,-0.3818015158176422,0.8613723516464233,-0.10997021198272705,-0.07799607515335083,0.7070678472518921,2022-04-01 14:31:00.78290
2022-04-01 14:31:02.596179,0.19655060768127441,-0.36653435230255127,0.6781662702560425,-0.10752880573272705,-0.07994920015335083,0.7063354253768921,2022-04-01 14:31:00.78832
2022-04-01 14:31:02.611871,0.05914592742919922,-0.24439693987369537,0.7850364446640015,-0.10826122760772705,-0.07897263765335083,0.7041381597518921,2022-04-01 14:31:00.79375
2022-04-01 14:31:02.611871,0.25761914253234863,-0.4123358726501465,0.7697693109512329,-0.10777294635772705,-0.07775193452835083,0.7063354253768921,2022-04-01 14:31:00.79918
2022-04-01 14:31:02.611871,0.07441306114196777,-0.4123358726501465,0.9529753923416138,-0.10850536823272705,-0.08678513765335083,0.7082885503768921,2022-04-01 14:31:00.80461
2022-04-01 14:31:02.611871,0.21181774139404297,-0.39706867933273315,0.8308379650115967,-0.10630810260772705,-0.08385545015335083,0.7019408941268921,2022-04-01 14:31:00.81004
2022-04-01 14:31:02.611871,0.21181774139404297,-0.32073283195495605,0.7239677906036377,-0.10557568073272705,-0.08507615327835083,0.7075561285018921,2022-04-01 14:31:00.81547
2022-04-01 14:31:02.611871,0.043878793716430664,-0.47340458631515503,0.7392349243164062,-0.11021435260772705,-0.07555466890335083,0.7063354253768921,2022-04-01 14:31:00.82090
2022-04-01 14:31:02.643126,0.12021470069885254,-0.24439693987369537,0.8003036975860596,-0.10850536823272705,-0.08312302827835083,0.7095092535018921,2022-04-01 14:31:00.82633
2022-04-01 14:31:02.643126,0.12021470069885254,-0.3054656386375427,0.7850364446640015,-0.10728466510772705,-0.08605271577835083,0.7126830816268921,2022-04-01 14:31:00.83175
2022-04-01 14:31:02.643126,0.1354818344116211,-0.44287019968032837,0.9377082586288452,-0.11338818073272705,-0.08678513765335083,0.7026733160018921,2022-04-01 14:31:00.83718
2022-04-01 14:31:02.643126,0.07441306114196777,-0.39706867933273315,0.7392349243164062,-0.10850536823272705,-0.08385545015335083,0.7095092535018921,2022-04-01 14:31:00.84261
2022-04-01 14:31:02.643126,0.12021470069885254,-0.5802748203277588,1.0598456859588623,-0.11216747760772705,-0.08898240327835083,0.7060912847518921,2022-04-01 14:31:00.84804
2022-04-01 14:31:02.643126,0.02861166000366211,-0.32073283195495605,0.8461052179336548,-0.10874950885772705,-0.08776170015335083,0.7107299566268921,2022-04-01 14:31:00.85347
2022-04-01 14:31:02.643126,0.22708487510681152,-0.2901984751224518,0.8003036975860596,-0.10484325885772705,-0.08068162202835083,0.7112182378768921,2022-04-01 14:31:00.85890
2022-04-01 14:31:02.665095,0.08968043327331543,-0.3054656386375427,0.8155708312988281,-0.10240185260772705,-0.08165818452835083,0.7075561285018921,2022-04-01 14:31:00.86433
2022-04-01 14:31:02.665095,0.013344526290893555,-0.3818015158176422,0.8155708312988281,-0.10655224323272705,-0.08556443452835083,0.7085326910018921,2022-04-01 14:31:00.86976
2022-04-01 14:31:02.665095,0.12021470069885254,-0.335999995470047,0.9529753923416138,-0.11070263385772705,-0.09191209077835083,0.6980346441268921,2022-04-01 14:31:00.87519
2022-04-01 14:31:02.665095,0.013344526290893555,-0.4581373929977417,0.998776912689209,-0.10337841510772705,-0.08800584077835083,0.7075561285018921,2022-04-01 14:31:00.88061
2022-04-01 14:31:02.665095,0.02861166000366211,-0.5039389133453369,0.8003036975860596,-0.11070263385772705,-0.08434373140335083,0.7112182378768921,2022-04-01 14:31:00.88604
2022-04-01 14:31:02.665095,0.22708487510681152,-0.5039389133453369,0.8155708312988281,-0.10215771198272705,-0.08409959077835083,0.7139037847518921,2022-04-01 14:31:00.89147
2022-04-01 14:31:02.681083,0.12021470069885254,-0.3818015158176422,0.8003036975860596,-0.10240185260772705,-0.07604295015335083,0.7046264410018921,2022-04-01 14:31:00.89690
2022-04-01 14:31:02.681083,0.21181774139404297,-0.3818015158176422,0.8155708312988281,-0.10801708698272705,-0.08409959077835083,0.7095092535018921,2022-04-01 14:31:00.90233
2022-04-01 14:31:02.681083,0.21181774139404297,-0.36653435230255127,0.8155708312988281,-0.11070263385772705,-0.08336716890335083,0.7009643316268921,2022-04-01 14:31:00.90776
2022-04-01 14:31:02.681083,0.043878793716430664,-0.2901984751224518,0.9377082586288452,-0.10557568073272705,-0.08458787202835083,0.6992553472518921,2022-04-01 14:31:00.91319
2022-04-01 14:31:02.681083,0.07441306114196777,-0.39706867933273315,0.8155708312988281,-0.10972607135772705,-0.08556443452835083,0.7080444097518921,2022-04-01 14:31:00.91862
2022-04-01 14:31:02.681083,0.10494756698608398,-0.2901984751224518,0.8003036975860596,-0.10752880573272705,-0.08239060640335083,0.7060912847518921,2022-04-01 14:31:00.92404
2022-04-01 14:31:02.712267,0.02861166000366211,-0.2901984751224518,0.8461052179336548,-0.10777294635772705,-0.08092576265335083,0.7016967535018921,2022-04-01 14:31:00.92947
2022-04-01 14:31:02.712267,0.12021470069885254,-0.3818015158176422,0.9071738719940186,-0.10777294635772705,-0.08336716890335083,0.7117065191268921,2022-04-01 14:31:00.93490
2022-04-01 14:31:02.712267,0.18128347396850586,-0.2596641182899475,0.89190673828125,-0.10655224323272705,-0.08458787202835083,0.7068237066268921,2022-04-01 14:31:00.94033
2022-04-01 14:31:02.712267,-0.03245711326599121,-0.3818015158176422,1.0293112993240356,-0.11021435260772705,-0.08287888765335083,0.7078002691268921,2022-04-01 14:31:00.94576
2022-04-01 14:31:02.712267,0.19655060768127441,-0.4123358726501465,0.7850364446640015,-0.11241161823272705,-0.08434373140335083,0.6994994878768921,2022-04-01 14:31:00.95119
2022-04-01 14:31:02.712267,0.1660161018371582,-0.3818015158176422,0.9071738719940186,-0.11021435260772705,-0.08190232515335083,0.7078002691268921,2022-04-01 14:31:00.95662
2022-04-01 14:31:02.712267,-0.03245711326599121,-0.35126715898513794,0.9835097789764404,-0.10459911823272705,-0.07897263765335083,0.7004760503768921,2022-04-01 14:31:00.96205
2022-04-01 14:31:03.266265,0.12021470069885254,-0.39706867933273315,0.8155708312988281,-0.10997021198272705,-0.08507615327835083,0.7080444097518921,2022-04-01 14:31:01.71665
2022-04-01 14:31:03.266265,-0.017189979553222656,-0.32073283195495605,0.7697693109512329,-0.10606396198272705,-0.07848435640335083,0.6987670660018921,2022-04-01 14:31:01.72208
2022-04-01 14:31:03.282237,0.043878793716430664,-0.335999995470047,0.89190673828125,-0.10704052448272705,-0.08312302827835083,0.7087768316268921,2022-04-01 14:31:01.72751
2022-04-01 14:31:03.282237,0.15074896812438965,-0.4581373929977417,0.693433403968811,-0.11021435260772705,-0.07555466890335083,0.7016967535018921,2022-04-01 14:31:01.73294
2022-04-01 14:31:03.282237,0.013344526290893555,-0.36653435230255127,0.7392349243164062,-0.11216747760772705,-0.08239060640335083,0.7016967535018921,2022-04-01 14:31:01.73836
2022-04-01 14:31:03.282237,0.1354818344116211,-0.35126715898513794,0.998776912689209,-0.10069286823272705,-0.08702927827835083,0.7004760503768921,2022-04-01 14:31:01.74379
2022-04-01 14:31:03.282237,0.18128347396850586,-0.4276030659675598,0.7087006568908691,-0.10752880573272705,-0.08678513765335083,0.7024291753768921,2022-04-01 14:31:01.74922
2022-04-01 14:31:03.282237,-0.0019228458404541016,-0.47340458631515503,1.0445784330368042,-0.10630810260772705,-0.08263474702835083,0.7004760503768921,2022-04-01 14:31:01.75465
2022-04-01 14:31:03.282237,0.1354818344116211,-0.4276030659675598,0.6781662702560425,-0.11363232135772705,-0.07872849702835083,0.7092651128768921,2022-04-01 14:31:01.76008
2022-04-01 14:31:03.313475,0.33395516872406006,-0.32073283195495605,0.693433403968811,-0.10435497760772705,-0.07994920015335083,0.7087768316268921,2022-04-01 14:31:01.76551
2022-04-01 14:31:03.313475,0.013344526290893555,-0.3818015158176422,0.8613723516464233,-0.10874950885772705,-0.08409959077835083,0.6968139410018921,2022-04-01 14:31:01.77094
2022-04-01 14:31:03.313475,0.24235200881958008,-0.39706867933273315,0.8613723516464233,-0.10777294635772705,-0.08409959077835083,0.7041381597518921,2022-04-01 14:31:01.77637
2022-04-01 14:31:03.313475,0.3492223024368286,-0.335999995470047,0.571295976638794,-0.11021435260772705,-0.08043748140335083,0.7016967535018921,2022-04-01 14:31:01.78179
2022-04-01 14:31:03.313475,0.3034207820892334,-0.27493128180503845,0.8003036975860596,-0.11729443073272705,-0.08849412202835083,0.7036498785018921,2022-04-01 14:31:01.78722
2022-04-01 14:31:03.313475,0.18128347396850586,-0.4123358726501465,0.6476318836212158,-0.10581982135772705,-0.08239060640335083,0.7048705816268921,2022-04-01 14:31:01.79265
2022-04-01 14:31:03.334873,0.24235200881958008,-0.2596641182899475,0.8613723516464233,-0.10777294635772705,-0.08434373140335083,0.7099975347518921,2022-04-01 14:31:01.79808
2022-04-01 14:31:03.334873,-0.0019228458404541016,-0.335999995470047,0.89190673828125,-0.11509716510772705,-0.08751755952835083,0.7075561285018921,2022-04-01 14:31:01.80351
